Lote,ID_bioreactor,F_h_init_in,F_h_end_in,Volumen_cultivo,Turbidez_init,Turbidez_end,Vialidad_end,Duracion_inoculo,Agitation_PV_min,Agitation_PV_max,Agitation_PV_mean,Air_Sparge_PV_min,Air_Sparge_PV_max,Air_Sparge_PV_mean,Pressure_PV_min,Pressure_PV_max,Pressure_PV_mean,DO_1_PV_min,DO_1_PV_max,DO_1_PV_mean,DO_2_PV_min,DO_2_PV_max,DO_2_PV_mean,Gas_Overlay_PV_min,Gas_Overlay_PV_max,Gas_Overlay_PV_mean,Load_Cell_Net_PV_min,Load_Cell_Net_PV_max,Load_Cell_Net_PV_mean,pH_1_PV_min,pH_1_PV_max,pH_1_PV_mean,pH_2_PV_min,pH_2_PV_max,pH_2_PV_mean,PUMP_1_PV_min,PUMP_1_PV_max,PUMP_1_PV_mean,PUMP_1_TOTAL_min,PUMP_1_TOTAL_max,PUMP_1_TOTAL_mean,PUMP_2_PV_min,PUMP_2_PV_max,PUMP_2_PV_mean,PUMP_2_TOTAL_min,PUMP_2_TOTAL_max,PUMP_2_TOTAL_mean,Single_Use_DO_PV_min,Single_Use_DO_PV_max,Single_Use_DO_PV_mean,Single_Use_pH_PV_min,Single_Use_pH_PV_max,Single_Use_pH_PV_mean,Temperatura_PV_min,Temperatura_PV_max,Temperatura_PV_mean,Turbidez_min,Turbidez_mean,Turbidez_max,Viabilidad_min,Viabilidad_mean,Viabilidad_max
23085,13171,2023-09-24 08:15:00,2023-09-25 08:15:00,160.0,15.44,29.44,100000000.0,1 days 00:00:00,0.0,72.0,48.0,0.0,16.00001425087456,0.8517523242088155,-1.121969640508208,480.0,160.45001355899643,0.0,91.9691101074216,8.421207465708774,0.0,0.0,0.0,0.0,4.000861656005976,2.666695821160973,-7.279999542236329,174.8301380393848,108.10878909392552,1.7463565826416003,6.068996938969384,4.076557293822053,-0.8517827987670881,6.254904174804689,2.7617126147168065,0.0,0.0,0.0,0.0,17.3600006103516,8.19339354615866,0.0,4.910588528442385,0.04174787442355572,0.0,170.2583410644528,5.036429002899485,9.7505479726228,799.9919921875,496.7049916781634,-788.308278045448,800.36796875,248.9521115111144,3.252287890720144,29.8074920190504,24.513770201727898,15.44,22.44,29.44,3520000.0,51760000.0,100000000.0
23086,13171,2023-09-24 08:15:00,2023-09-25 08:15:00,160.0,15.44,29.44,100000000.0,1 days 00:00:00,0.0,72.0,48.0,0.0,16.00001425087456,0.8517523242088155,-1.121969640508208,480.0,160.45001355899643,0.0,91.9691101074216,8.421207465708774,0.0,0.0,0.0,0.0,4.000861656005976,2.666695821160973,-7.279999542236329,174.8301380393848,108.10878909392552,1.7463565826416003,6.068996938969384,4.076557293822053,-0.8517827987670881,6.254904174804689,2.7617126147168065,0.0,0.0,0.0,0.0,17.3600006103516,8.19339354615866,0.0,4.910588528442385,0.04174787442355572,0.0,170.2583410644528,5.036429002899485,9.7505479726228,799.9919921875,496.7049916781634,-788.308278045448,800.36796875,248.9521115111144,3.252287890720144,29.8074920190504,24.513770201727898,15.44,22.44,29.44,3520000.0,51760000.0,100000000.0
23087,14618,2023-09-25 07:30:00,2023-09-26 09:30:00,160.0,15.04,27.44,82480000.0,1 days 02:00:00,0.0,72.0,24.790907941545758,0.0,16.00011273976784,1.041717738106394,-1.8382609906088243,480.0,178.01992318732323,0.0,76.49259917040808,9.734471133337554,0.0,0.0,0.0,0.0,4.000985895588896,2.3873004786579437,-7.6,169.70353103604,56.93855040732553,0.0,5.942670142721888,3.18589962688123,-0.8517827987670881,5.945605087280272,2.723287694885121,0.0,0.0,0.0,0.0,17.3600006103516,8.243047620985257,0.0,6.567031025562864,0.04106985780140265,0.0,180.9548950195312,59.59028317458752,0.0,799.9919921875,464.1596262342748,-788.308278045448,800.36796875,220.36806980413394,14.11434749817208,32.5686359815152,25.77013962849927,15.04,20.37,27.44,4456000.0,43556000.0,82480000.0
23088,14618,2023-09-25 07:30:00,2023-09-26 09:30:00,160.0,15.04,27.44,82480000.0,1 days 02:00:00,0.0,72.0,24.790907941545758,0.0,16.00011273976784,1.041717738106394,-1.8382609906088243,480.0,178.01992318732323,0.0,76.49259917040808,9.734471133337554,0.0,0.0,0.0,0.0,4.000985895588896,2.3873004786579437,-7.6,169.70353103604,56.93855040732553,0.0,5.942670142721888,3.18589962688123,-0.8517827987670881,5.945605087280272,2.723287694885121,0.0,0.0,0.0,0.0,17.3600006103516,8.243047620985257,0.0,6.567031025562864,0.04106985780140265,0.0,180.9548950195312,59.59028317458752,0.0,799.9919921875,464.1596262342748,-788.308278045448,800.36796875,220.36806980413394,14.11434749817208,32.5686359815152,25.77013962849927,15.04,20.37,27.44,4456000.0,43556000.0,82480000.0
23089,14618,2023-10-01 08:30:00,2023-10-02 08:30:00,160.0,16.8,26.56,86400000.0,1 days 00:00:00,20.0,72.0,54.568650377188675,0.0,15.986524787332,0.5978581581206082,-0.7638916015625,3.233970220914168,0.8354606246103032,0.0,74.426848702462,7.879747374506573,0.0,81.3165893554688,1.5045232713836987,0.0,8.00071081301288,2.9415619372698987,86.72000122070321,168.8800048828128,146.84699859974748,2.107573630192248,6.1853614807128885,5.287501952924923,-0.8517827987670881,5.945778274536136,2.7400669084393026,0.0,0.0,0.0,0.0,17.3600006103516,7.542268190678876,0.0,7.775875091552736,0.15686117335291413,0.0,18.13466491699216,0.5561654090881344,13.70909423828128,799.9919921875,519.1048865886199,0.3760002136230472,800.36796875,243.46906150048497,12.44911680357504,30.08000488281248,29.003861643667456,16.8,23.013333333333332,26.56,3557333.333333334,51390222.22222223,86693333.33333334
23090,14618,2023-10-01 08:30:00,2023-10-02 08:30:00,160.0,16.8,26.56,86400000.0,1 days 00:00:00,20.0,72.0,54.568650377188675,0.0,15.986524787332,0.5978581581206082,-0.7638916015625,3.233970220914168,0.8354606246103032,0.0,74.426848702462,7.879747374506573,0.0,81.3165893554688,1.5045232713836987,0.0,8.00071081301288,2.9415619372698987,86.72000122070321,168.8800048828128,146.84699859974748,2.107573630192248,6.1853614807128885,5.287501952924923,-0.8517827987670881,5.945778274536136,2.7400669084393026,0.0,0.0,0.0,0.0,17.3600006103516,7.542268190678876,0.0,7.775875091552736,0.15686117335291413,0.0,18.13466491699216,0.5561654090881344,13.70909423828128,799.9919921875,519.1048865886199,0.3760002136230472,800.36796875,243.46906150048497,12.44911680357504,30.08000488281248,29.003861643667456,16.8,23.013333333333332,26.56,3557333.333333334,51390222.22222223,86693333.33333334
23091,13172,2023-10-02 07:30:00,2023-10-03 08:30:00,160.0,15.44,25.6,96000000.0,1 days 01:00:00,0.0,80.0,56.77998396662729,0.0,16.00021741286704,0.5414025012724933,-1.2702575683593762,3.652713516422592,0.9366347881410679,0.0,77.00806274414064,0.5058354368304261,0.0,78.39788818359376,8.307618549908323,0.0,8.8203628329724,3.052938256709179,1.840000152587888,168.5599975585936,120.80763263098093,4.53985061645508,6.019150543212888,5.375013268200927,-0.8517827987670881,5.977191543579104,1.0967322635666428,0.0,0.0,0.0,0.0,17.3600006103516,10.28730494920688,0.0,7.775875091552736,0.05189565242821088,0.0,29.77175903320312,9.532542006489466,1.19264808418856,799.9919921875,278.3728072833184,-788.4639648437504,800.256005859376,252.30302239815225,3.2479980468750003,31.48800048828128,22.867570594848896,15.44,19.466666666666665,25.6,4736000.0,32684888.88888889,95733333.33333334
23092,13172,2023-10-02 07:30:00,2023-10-03 08:30:00,160.0,15.44,25.6,96000000.0,1 days 01:00:00,0.0,80.0,56.77998396662729,0.0,16.00021741286704,0.5414025012724933,-1.2702575683593762,3.652713516422592,0.9366347881410679,0.0,77.00806274414064,0.5058354368304261,0.0,78.39788818359376,8.307618549908323,0.0,8.8203628329724,3.052938256709179,1.840000152587888,168.5599975585936,120.80763263098093,4.53985061645508,6.019150543212888,5.375013268200927,-0.8517827987670881,5.977191543579104,1.0967322635666428,0.0,0.0,0.0,0.0,17.3600006103516,10.28730494920688,0.0,7.775875091552736,0.05189565242821088,0.0,29.77175903320312,9.532542006489466,1.19264808418856,799.9919921875,278.3728072833184,-788.4639648437504,800.256005859376,252.30302239815225,3.2479980468750003,31.48800048828128,22.867570594848896,15.44,19.466666666666665,25.6,4736000.0,32684888.88888889,95733333.33333334
23094,13172,2023-10-08 08:00:00,2023-10-09 13:15:00,160.0,21.52,23.36,94400000.0,1 days 05:15:00,0.0,72.0,46.397365610034825,0.0,15.986976748830962,0.37092580062435343,-2.3876696191768483,480.0,16.010712856147386,0.0,79.17598266601561,0.8666155907955889,0.0,77.75430297851561,7.815480641797545,0.0,4.000693901494232,2.6666603043425883,-6.159999847412113,168.0799926757816,104.12154405304543,2.421063645341456,6.108811187744145,5.467190034641397,-0.8517827987670881,3.287684036444336,1.3083811011145436,0.0,0.0,0.0,0.0,512.5344726562504,16.74351298876404,0.0,5.004889461407273,0.16769527003755003,29.77175903320312,2426.916601562504,819.0355052179759,11.28387908935544,732.8017297918425,248.90963015594173,5.607999801635745,800.256005859376,270.5427982882274,3.335998535156248,30.064001464843763,17.309438431825868,21.52,22.256,23.36,46906666.66666667,66906666.66666667,90933333.33333334
23095,13172,2023-10-08 08:00:00,2023-10-09 13:15:00,160.0,21.52,23.36,94400000.0,1 days 05:15:00,0.0,72.0,46.397365610034825,0.0,15.986976748830962,0.37092580062435343,-2.3876696191768483,480.0,16.010712856147386,0.0,79.17598266601561,0.8666155907955889,0.0,77.75430297851561,7.815480641797545,0.0,4.000693901494232,2.6666603043425883,-6.159999847412113,168.0799926757816,104.12154405304543,2.421063645341456,6.108811187744145,5.467190034641397,-0.8517827987670881,3.287684036444336,1.3083811011145436,0.0,0.0,0.0,0.0,512.5344726562504,16.74351298876404,0.0,5.004889461407273,0.16769527003755003,29.77175903320312,2426.916601562504,819.0355052179759,11.28387908935544,732.8017297918425,248.90963015594173,5.607999801635745,800.256005859376,270.5427982882274,3.335998535156248,30.064001464843763,17.309438431825868,21.52,22.256,23.36,46906666.66666667,66906666.66666667,90933333.33333334
23096,13172,2023-10-16 07:30:00,2023-10-17 09:00:00,160.0,16.64,28.480000000000004,91200000.0,1 days 01:30:00,0.0,72.0,38.545341186772944,0.0,16.00138299995976,1.4368137575523223,0.5729187011718752,480.0,161.35781291902865,0.0,81.41527709960961,10.931366591684608,0.0,80.1631774902344,8.057688071897921,0.0,4.000645830515697,2.666604548713185,0.1486536507248752,167.72842520412885,83.32132583290246,0.0,5.984155654907224,4.013180555124262,-0.8517827987670881,6.081147384643552,2.7804253251950763,0.0,0.0,0.0,0.0,512.5344726562504,172.09054238740168,0.0,7.47998733520508,0.03122168730970826,0.0,2426.916601562504,786.4902509699917,11.93982238769528,834.8032226562481,297.6947572689066,5.959999847412113,800.087988281248,270.8385979149312,13.285035398299682,29.84340842918112,24.821875348566707,16.64,20.52,28.480000000000004,5133333.333333334,28640000.0,91200000.0
23097,14618,2023-10-16 07:30:00,2023-10-17 09:00:00,80.0,17.28,30.8,89600000.0,1 days 01:30:00,0.0,72.0,38.545341186772944,0.0,16.00138299995976,1.4368137575523223,0.5729187011718752,480.0,161.35781291902865,0.0,81.41527709960961,10.931366591684608,0.0,80.1631774902344,8.057688071897921,0.0,4.000645830515697,2.666604548713185,0.1486536507248752,167.72842520412885,83.32132583290246,0.0,5.984155654907224,4.013180555124262,-0.8517827987670881,6.081147384643552,2.7804253251950763,0.0,0.0,0.0,0.0,512.5344726562504,172.09054238740168,0.0,7.47998733520508,0.03122168730970826,0.0,2426.916601562504,786.4902509699917,11.93982238769528,834.8032226562481,297.6947572689066,5.959999847412113,800.087988281248,270.8385979149312,13.285035398299682,29.84340842918112,24.821875348566707,17.28,21.44,30.8,5597333.333333334,28000888.88888889,89600000.0
23098,13172,2023-10-16 07:30:00,2023-10-17 09:00:00,160.0,16.64,28.480000000000004,91200000.0,1 days 01:30:00,0.0,72.0,38.545341186772944,0.0,16.00138299995976,1.4368137575523223,0.5729187011718752,480.0,161.35781291902865,0.0,81.41527709960961,10.931366591684608,0.0,80.1631774902344,8.057688071897921,0.0,4.000645830515697,2.666604548713185,0.1486536507248752,167.72842520412885,83.32132583290246,0.0,5.984155654907224,4.013180555124262,-0.8517827987670881,6.081147384643552,2.7804253251950763,0.0,0.0,0.0,0.0,512.5344726562504,172.09054238740168,0.0,7.47998733520508,0.03122168730970826,0.0,2426.916601562504,786.4902509699917,11.93982238769528,834.8032226562481,297.6947572689066,5.959999847412113,800.087988281248,270.8385979149312,13.285035398299682,29.84340842918112,24.821875348566707,16.64,20.52,28.480000000000004,5133333.333333334,28640000.0,91200000.0
23099,13172,2023-10-22 09:30:00,2023-10-23 10:00:00,160.0,16.8,30.0,81600000.0,1 days 00:30:00,0.0,72.0,45.88185007099494,0.0,16.00157260647136,0.8724312035826166,-0.7926043965048712,480.0,161.03886706057364,0.0,90.2024902343752,3.0278722101648508,0.0,67.90789184570313,7.490646854346442,0.0,4.0005851193151205,2.666681418621864,-0.0426252818471917,174.0,109.85004977782579,1.5985077857971202,6.0543388366699205,4.050372690191633,-0.8517827987670881,5.969824600219728,2.7625934578661075,0.0,0.0,0.0,9.91999969482424,512.5344726562504,178.07333115550188,0.0,0.0,0.0,0.0,2426.916601562504,798.5393654044278,11.35419845581056,834.8032226562481,512.8834642186212,6.0,801.935986328128,493.1955621212759,10.92287345954072,29.87636901479832,22.976821559026288,16.8,26.06,30.0,2632000.0,52684666.66666667,81653333.33333334
23100,13172,2023-10-22 09:30:00,2023-10-23 10:00:00,160.0,16.8,30.0,81600000.0,1 days 00:30:00,0.0,72.0,45.88185007099494,0.0,16.00157260647136,0.8724312035826166,-0.7926043965048712,480.0,161.03886706057364,0.0,90.2024902343752,3.0278722101648508,0.0,67.90789184570313,7.490646854346442,0.0,4.0005851193151205,2.666681418621864,-0.0426252818471917,174.0,109.85004977782579,1.5985077857971202,6.0543388366699205,4.050372690191633,-0.8517827987670881,5.969824600219728,2.7625934578661075,0.0,0.0,0.0,9.91999969482424,512.5344726562504,178.07333115550188,0.0,0.0,0.0,0.0,2426.916601562504,798.5393654044278,11.35419845581056,834.8032226562481,512.8834642186212,6.0,801.935986328128,493.1955621212759,10.92287345954072,29.87636901479832,22.976821559026288,16.8,26.06,30.0,2632000.0,52684666.66666667,81653333.33333334
23101,14618,2023-10-23 07:20:00,2023-10-24 07:00:00,160.0,14.96,23.28,82400000.0,0 days 23:40:00,0.0,72.0,26.662824403588168,0.0,16.00157260647136,0.6642465195339997,-0.1778223190569936,480.0,298.8665201851728,0.0,73.20816040039064,8.15814420978359,0.0,85.44229736328161,1.1632144464544634,0.0,4.000549037676752,1.48771995649925,-7.641957119788889,174.0,60.05592508056906,1.5985077857971202,6.322953301993488,3.1786283111276936,-0.8517827987670881,5.963063430786136,2.748451182307989,0.0,0.0,0.0,9.91999969482424,512.5344726562504,180.37490389266728,0.0,5.987586212158201,0.04931944366786841,0.0,2426.916601562504,797.647309395265,9.49079818725584,834.8032226562481,525.5096287313332,5.943999862670896,800.431982421872,499.2715512768432,12.31123539136336,29.82823253857032,20.043946495187374,14.96,16.864,23.28,3485333.333333334,22059200.0,82426666.66666667
23102,14618,2023-10-23 07:20:00,2023-10-24 07:00:00,160.0,14.96,23.28,82400000.0,0 days 23:40:00,0.0,72.0,26.662824403588168,0.0,16.00157260647136,0.6642465195339997,-0.1778223190569936,480.0,298.8665201851728,0.0,73.20816040039064,8.15814420978359,0.0,85.44229736328161,1.1632144464544634,0.0,4.000549037676752,1.48771995649925,-7.641957119788889,174.0,60.05592508056906,1.5985077857971202,6.322953301993488,3.1786283111276936,-0.8517827987670881,5.963063430786136,2.748451182307989,0.0,0.0,0.0,9.91999969482424,512.5344726562504,180.37490389266728,0.0,5.987586212158201,0.04931944366786841,0.0,2426.916601562504,797.647309395265,9.49079818725584,834.8032226562481,525.5096287313332,5.943999862670896,800.431982421872,499.2715512768432,12.31123539136336,29.82823253857032,20.043946495187374,14.96,16.864,23.28,3485333.333333334,22059200.0,82426666.66666667
23103,14618,2023-10-30 09:00:00,2023-10-31 10:00:00,160.0,15.12,23.52,83200000.0,1 days 01:00:00,0.0,72.0,38.51282728339973,0.0,15.9999641068596,1.1681191926501193,-2.0393841355560403,480.0,50.6551859958422,0.0,79.57631225585936,8.125765750873713,0.0,80.1433410644528,9.412923552106426,0.0,4.0005779502496,3.564348925941482,-0.2400001525878904,169.60000000000002,83.665188811865,-4.686228942871096,5.374314498901368,0.6603390823906137,0.0419196027227194,6.26399993896484,5.015961928453513,0.0,0.0,0.0,0.0,512.5344726562504,84.86730403819925,0.0,6.293432235717777,0.05239768308100775,0.0,2426.916601562504,382.72392100643935,12.10214462280272,834.8032226562481,292.7602426128688,5.991999816894528,800.479980468752,273.38648180604343,11.28000488281248,30.304003906250003,24.500530523471944,15.12,19.173333333333336,23.52,5554666.666666667,41183555.55555556,83120000.0
23104,13172,2023-10-30 09:45:00,2023-10-31 09:15:00,80.0,16.16,27.760000000000005,90400000.0,0 days 23:30:00,0.0,72.0,38.666666666666664,0.0,15.9999641068596,1.1467405704390665,-2.0393841355560403,480.0,48.69382127688392,0.0,75.57708740234376,7.92130258589595,0.0,80.1433410644528,9.891906419559229,0.0,4.000567007743112,3.5929708822811013,-0.2400001525878904,169.60000000000002,84.03508201449552,-4.686228942871096,5.374314498901368,0.6548824378499367,0.0419196027227194,6.024735260009768,5.028985562335195,0.0,0.0,0.0,0.0,512.5344726562504,84.36234985065504,0.0,6.293432235717777,0.05412880429732436,0.0,2426.916601562504,381.30687192868066,12.10214462280272,834.8032226562481,289.0879143688405,6.0159999847412085,800.087988281248,270.76507294231266,11.28000488281248,30.304003906250003,24.538049906550285,16.16,19.6,27.760000000000005,5666666.666666667,29436666.66666667,90133333.33333334
23105,14618,2023-10-30 09:00:00,2023-10-31 10:00:00,160.0,15.12,23.52,83200000.0,1 days 01:00:00,0.0,72.0,38.51282728339973,0.0,15.9999641068596,1.1681191926501193,-2.0393841355560403,480.0,50.6551859958422,0.0,79.57631225585936,8.125765750873713,0.0,80.1433410644528,9.412923552106426,0.0,4.0005779502496,3.564348925941482,-0.2400001525878904,169.60000000000002,83.665188811865,-4.686228942871096,5.374314498901368,0.6603390823906137,0.0419196027227194,6.26399993896484,5.015961928453513,0.0,0.0,0.0,0.0,512.5344726562504,84.86730403819925,0.0,6.293432235717777,0.05239768308100775,0.0,2426.916601562504,382.72392100643935,12.10214462280272,834.8032226562481,292.7602426128688,5.991999816894528,800.479980468752,273.38648180604343,11.28000488281248,30.304003906250003,24.500530523471944,15.12,19.173333333333336,23.52,5554666.666666667,41183555.55555556,83120000.0
23108,14618,2023-11-05 09:45:00,2023-11-06 09:00:00,160.0,16.64,28.880000000000003,99200000.0,0 days 23:15:00,0.0,72.0,48.0,0.0,16.00344099134688,0.7626703896373291,-2.469089062969504,480.0,160.06690880363655,0.0,70.6912170410156,7.605551977364815,0.0,0.0,0.0,0.0,4.000710214136617,2.6666662492638817,-7.280000305175784,175.22848614904,107.61472515928168,-4.686228942871096,6.368000030517576,2.6136472208719566,1.366745185852048,5.964263916015625,3.4924347418231845,0.0,0.0,0.0,0.7172069553393816,34.71999816894528,17.031526654714728,0.0,3.851608276367184,0.039142694261053,0.0,28.49068603515624,11.477139980234995,7.480480957031249,817.152148437504,539.0048664704863,5.8320003509521525,800.479980468752,527.0374411988543,10.48000488281248,29.72749159321424,18.2968697369217,16.64,22.76,28.880000000000003,2250666.666666667,50592000.00000001,98933333.33333334
23109,14618,2023-11-05 09:45:00,2023-11-06 09:00:00,160.0,16.64,28.880000000000003,99200000.0,0 days 23:15:00,0.0,72.0,48.0,0.0,16.00344099134688,0.7626703896373291,-2.469089062969504,480.0,160.06690880363655,0.0,70.6912170410156,7.605551977364815,0.0,0.0,0.0,0.0,4.000710214136617,2.6666662492638817,-7.280000305175784,175.22848614904,107.61472515928168,-4.686228942871096,6.368000030517576,2.6136472208719566,1.366745185852048,5.964263916015625,3.4924347418231845,0.0,0.0,0.0,0.7172069553393816,34.71999816894528,17.031526654714728,0.0,3.851608276367184,0.039142694261053,0.0,28.49068603515624,11.477139980234995,7.480480957031249,817.152148437504,539.0048664704863,5.8320003509521525,800.479980468752,527.0374411988543,10.48000488281248,29.72749159321424,18.2968697369217,16.64,22.76,28.880000000000003,2250666.666666667,50592000.00000001,98933333.33333334
23110,13171,2023-11-06 12:03:00,2023-11-07 11:30:00,160.0,16.16,25.760000000000005,84000000.0,0 days 23:27:00,0.0,72.0,24.0,0.0,14.82247005919736,0.40731792523312094,-2.396300941409088,480.0,49.72477127919369,0.0,79.98005974352128,7.672024823525443,0.0,0.0,0.0,0.0,4.000711354462112,3.4893402552979293,-7.083298493035632,168.8918787232576,54.41626170115941,-4.686228942871096,6.368000030517576,2.521658249415361,1.494097518920896,5.654057693481448,2.272096094954426,0.0,0.0,0.0,9.91999969482424,34.71999816894528,22.542249124752907,0.0,4.650930851351096,0.10982519055697447,0.0,486.4816894531248,54.187920177644536,14.24294625278952,817.152148437504,539.3089624330776,6.031999969482424,800.479980468752,535.4905873730551,11.91999511718752,29.771753920457925,20.062331989153808,16.16,19.216,25.760000000000005,6530666.666666667,32527466.666666668,84266666.66666667
23111,13171,2023-11-06 12:03:00,2023-11-07 11:30:00,160.0,16.16,25.760000000000005,84000000.0,0 days 23:27:00,0.0,72.0,24.0,0.0,14.82247005919736,0.40731792523312094,-2.396300941409088,480.0,49.72477127919369,0.0,79.98005974352128,7.672024823525443,0.0,0.0,0.0,0.0,4.000711354462112,3.4893402552979293,-7.083298493035632,168.8918787232576,54.41626170115941,-4.686228942871096,6.368000030517576,2.521658249415361,1.494097518920896,5.654057693481448,2.272096094954426,0.0,0.0,0.0,9.91999969482424,34.71999816894528,22.542249124752907,0.0,4.650930851351096,0.10982519055697447,0.0,486.4816894531248,54.187920177644536,14.24294625278952,817.152148437504,539.3089624330776,6.031999969482424,800.479980468752,535.4905873730551,11.91999511718752,29.771753920457925,20.062331989153808,16.48,19.980000000000004,25.760000000000005,8853333.333333334,39026666.66666667,84266666.66666667
23112,14618,2023-11-12 09:10:00,2023-11-13 08:50:00,160.0,16.48,27.6,97600000.0,0 days 23:40:00,44.0,72.0,62.666666666666664,0.0,16.00262840145136,0.8322786644721353,-3.102598960952,5.611800443396865,0.7191108148479886,0.0,77.27373435574577,9.430514035957353,0.0,80.5712707519528,1.7128295050004112,3.999044787075584,4.0007596343588,3.999962545366966,78.72000122070312,172.0,136.79270828342896,-4.686228942871096,6.368000030517576,2.603170878498476,0.0416434154757088,5.965158821091128,4.984365113606752,0.0,0.0,0.0,0.0,4.959999847412113,1.653333282470704,0.0,3.770156291099248,0.01865040997654324,0.0,0.934099197387696,0.009289826008311495,7.941904449462888,799.9919921875,500.52682698682906,5.963762587160009,800.479980468752,490.98125406241905,11.76537762390744,29.87199707031248,26.624212260358494,16.48,22.04,27.6,2957333.333333333,50412000.0,97866666.66666669
23113,14618,2023-11-12 09:10:00,2023-11-13 08:50:00,160.0,16.48,27.6,97600000.0,0 days 23:40:00,44.0,72.0,62.666666666666664,0.0,16.00262840145136,0.8322786644721353,-3.102598960952,5.611800443396865,0.7191108148479886,0.0,77.27373435574577,9.430514035957353,0.0,80.5712707519528,1.7128295050004112,3.999044787075584,4.0007596343588,3.999962545366966,78.72000122070312,172.0,136.79270828342896,-4.686228942871096,6.368000030517576,2.603170878498476,0.0416434154757088,5.965158821091128,4.984365113606752,0.0,0.0,0.0,0.0,4.959999847412113,1.653333282470704,0.0,3.770156291099248,0.01865040997654324,0.0,0.934099197387696,0.009289826008311495,7.941904449462888,799.9919921875,500.52682698682906,5.963762587160009,800.479980468752,490.98125406241905,11.76537762390744,29.87199707031248,26.624212260358494,16.48,22.04,27.6,2957333.333333333,50412000.0,97866666.66666669
23114,13172,2023-11-13 07:25:00,2023-11-14 07:00:00,160.0,14.880000000000004,26.24,104000000.0,0 days 23:35:00,0.0,72.0,40.55219648394668,0.0,15.99973299963552,1.6412063333660805,-5.553515654838153,480.0,36.96144356133923,0.0,77.27373435574577,10.793021231061989,0.0,77.86926269531249,8.268118120172563,0.0,4.002273921116177,3.6631566602583487,-6.8799995422363285,172.24000244140643,86.81859790087451,-4.686228942871096,6.368000030517576,2.5393160959776764,0.1079781329200088,6.036297988891601,3.9049277188767024,0.0,0.0,0.0,0.0,4.959999847412113,1.6278903102829874,0.0,0.2072994604949456,0.0007273665280524408,0.0,0.934099197387696,0.1338363856600043,7.941904449462888,799.9919921875,256.6688054914936,5.963762587160009,800.2719726562481,251.36022416350585,12.34399414062504,29.88000488281248,25.092396152138342,14.880000000000004,17.808,26.24,5802666.666666667,30509866.666666668,104266666.66666669
23117,13172,2023-11-13 07:25:00,2023-11-14 07:00:00,160.0,14.880000000000004,26.24,104000000.0,0 days 23:35:00,0.0,72.0,40.55219648394668,0.0,15.99973299963552,1.6412063333660805,-5.553515654838153,480.0,36.96144356133923,0.0,77.27373435574577,10.793021231061989,0.0,77.86926269531249,8.268118120172563,0.0,4.002273921116177,3.6631566602583487,-6.8799995422363285,172.24000244140643,86.81859790087451,-4.686228942871096,6.368000030517576,2.5393160959776764,0.1079781329200088,6.036297988891601,3.9049277188767024,0.0,0.0,0.0,0.0,4.959999847412113,1.6278903102829874,0.0,0.2072994604949456,0.0007273665280524408,0.0,0.934099197387696,0.1338363856600043,7.941904449462888,799.9919921875,256.6688054914936,5.963762587160009,800.2719726562481,251.36022416350585,12.34399414062504,29.88000488281248,25.092396152138342,14.880000000000004,17.808,26.24,5802666.666666667,30509866.666666668,104266666.66666669
23118,13171,2023-11-19 07:30:00,2023-11-20 08:20:00,160.0,16.880000000000003,26.56,104000000.0,1 days 00:50:00,20.0,72.0,38.58232558619451,0.0,16.00018437202688,0.5213521372819282,-1.77877590259164,5.662834894634672,0.6976237667744529,0.0,80.14623413085921,8.8640341975291,0.0,83.9835205078128,1.0133927632950046,0.0,4.000695299582904,2.7333351595706157,34.5226417617828,169.89933409240322,108.37913991816191,-4.686228942871096,6.368000030517576,2.50794597691992,0.0074612443809602,6.415213012695313,5.201373081959294,0.0,0.0,0.0,0.0,19.84000091552736,9.409959839668996,0.0,4.344335688317208,0.07346756153901433,0.0,442.6894042968752,54.632919514074615,10.37913181042608,799.9919921875,500.43587067789264,5.847999954223632,800.479980468752,487.8921230500567,22.22062728073224,29.88000488281248,27.747856343611875,16.880000000000003,21.72,26.56,2224000.0,53245333.333333336,104266666.66666669
23119,13171,2023-11-19 07:30:00,2023-11-20 08:20:00,160.0,16.880000000000003,26.56,104000000.0,1 days 00:50:00,20.0,72.0,38.58232558619451,0.0,16.00018437202688,0.5213521372819282,-1.77877590259164,5.662834894634672,0.6976237667744529,0.0,80.14623413085921,8.8640341975291,0.0,83.9835205078128,1.0133927632950046,0.0,4.000695299582904,2.7333351595706157,34.5226417617828,169.89933409240322,108.37913991816191,-4.686228942871096,6.368000030517576,2.50794597691992,0.0074612443809602,6.415213012695313,5.201373081959294,0.0,0.0,0.0,0.0,19.84000091552736,9.409959839668996,0.0,4.344335688317208,0.07346756153901433,0.0,442.6894042968752,54.632919514074615,10.37913181042608,799.9919921875,500.43587067789264,5.847999954223632,800.479980468752,487.8921230500567,22.22062728073224,29.88000488281248,27.747856343611875,16.880000000000003,21.72,26.56,2224000.0,53245333.333333336,104266666.66666669
